name,country_code,latitude,longitude,population
Regensburg,DE,49.01513,12.10161,129151
Recklinghausen,DE,51.61379,7.19738,122438
Ratingen,DE,51.29724,6.84929,91606
Rahlstedt,DE,53.60194,10.15667,92511
Pulheim,DE,50.99965,6.80632,53762
Prenzlauer Berg,DE,52.53878,13.42443,148878
Potsdam,DE,52.39886,13.06566,182112
Porz am Rhein,DE,50.88637,7.0583,113415
Plauen,DE,50.4973,12.13782,66412
Pforzheim,DE,48.88436,8.69892,119313
Passau,DE,48.5665,13.43122,50560
Pankow,DE,52.56926,13.40186,65375
Paderborn,DE,51.71905,8.75439,142161
Osnabrück,DE,52.27264,8.0498,166462
Oldenburg,DE,53.14118,8.21467,159218
Offenburg,DE,48.47377,7.94495,59238
Offenbach,DE,50.10061,8.76647,119192
Oberhausen,DE,51.47805,6.8625,219176
Nürnberg,DE,49.45421,11.07752,515543
Nordhorn,DE,52.43081,7.06833,52803
Norderstedt,DE,53.70177,9.99328,71439
Nippes,DE,50.96545,6.95314,113487
Neuwied,DE,50.4336,7.47057,66805
Neu-Ulm,DE,48.39279,10.01112,51389
Neustadt an der Weinstraße,DE,49.35009,8.13886,53984
Neue Neustadt,DE,52.15,11.63333,226851
Neuss,DE,51.19807,6.68504,152457
Neumünster,DE,54.07399,9.98456,80196
Neukölln,DE,52.47719,13.43126,164636
Neubrück,DE,51.13434,6.63857,51109
Neubrandenburg,DE,53.56414,13.27532,68082
Münster,DE,51.96236,7.62571,270184
Mülheim,DE,51.43218,6.87967,170921
Mönchengladbach,DE,51.18539,6.44172,261742
Moers,DE,51.45342,6.6326,103487
Moabit,DE,52.52635,13.33903,81021
Minden,DE,52.28953,8.91455,82879
Menden,DE,51.44337,7.77825,52452
Meerbusch,DE,51.25268,6.68807,54826
Marzahn,DE,52.54525,13.56983,111508
Marl,DE,51.65671,7.09038,91398
Mariendorf,DE,52.4378,13.38109,52734
Marburg an der Lahn,DE,50.80904,8.77069,78895
Mannheim,DE,49.4891,8.46694,307960
Mainz,DE,49.98419,8.2791,217123
Magdeburg,DE,52.12773,11.62916,235775
Lünen,DE,51.61634,7.52872,91009
Lüneburg,DE,53.2509,10.41409,71260
Ludwigshafen am Rhein,DE,49.48121,8.44641,163196
Ludwigsburg,DE,48.89731,9.19161,87603
Lüdenscheid,DE,51.21977,7.6273,79386
Lübeck,DE,53.86893,10.68729,212207
Lippstadt,DE,51.67369,8.34482,67219
Lingen,DE,52.52143,7.31845,51310
Lichterfelde,DE,52.4333,13.30762,85885
Lichtenrade,DE,52.39844,13.40637,52110
Leverkusen,DE,51.0303,6.98432,162738
Leipzig,DE,51.33962,12.37129,504971
Langenhagen,DE,52.44758,9.73741,50439
Langenfeld,DE,51.10821,6.94831,59112
Landshut,DE,48.52961,12.16179,60488
Kreuzberg,DE,52.49973,13.40338,153135
Krefeld,DE,51.33645,6.55381,237984
Köpenick,DE,52.4455,13.57455,67148
Berlin Köpenick,DE,52.44254,13.58228,59561
Konstanz,DE,47.66033,9.17582,81275
Köln,DE,50.93333,6.95,963395
Koblenz,DE,50.35357,7.57883,107319
Kiel,DE,54.32133,10.13489,246601
Kerpen,DE,50.86991,6.69691,64226
Kempten (Allgäu),DE,47.72674,10.31389,61399
Kassel,DE,51.31667,9.5,194501
Karlsruhe,DE,49.00937,8.40444,283799
Kaiserslautern,DE,49.443,7.77161,98732
Jena,DE,50.92878,11.5899,104712
Iserlohn,DE,51.37547,7.70281,97910
Ingolstadt,DE,48.76508,11.42372,120658
Ibbenbueren,DE,52.27964,7.71457,50577
Hürth,DE,50.87079,6.86761,54678
Hildesheim,DE,52.15077,9.95112,103052
Hilden,DE,51.16818,6.93093,56565
Herten,DE,51.59638,7.14387,65306
Herne,DE,51.5388,7.22572,172108
Herford,DE,52.11457,8.67343,64879
Hellersdorf,DE,52.53319,13.6088,84103
Heilbronn,DE,49.13995,9.22054,120733
Heidenheim an der Brenz,DE,48.67798,10.15162,50067
Heidelberg,DE,49.40768,8.69079,143345
Hattingen,DE,51.39894,7.18557,56866
Harburg,DE,53.46057,9.98388,169221
Hannover,DE,52.37052,9.73322,515140
Hanau am Main,DE,50.13423,8.91418,88648
Hamm,DE,51.68033,7.82089,178967
Hameln,DE,52.10397,9.35623,58666
Wandsbek,DE,53.58334,10.08305,411422
Marienthal,DE,53.56667,10.08333,287101
Hamburg-Mitte,DE,53.55,10.01667,301231
Eimsbüttel,DE,53.57416,9.95679,269118
Altona,DE,53.55,9.93333,250192
Halle (Saale),DE,51.48158,11.97947,237865
Hagen,DE,51.36081,7.47168,198972
Gütersloh,DE,51.90693,8.37853,96180
Gummersbach,DE,51.02608,7.56473,53131
Grevenbroich,DE,51.09102,6.5827,64779
Universitäts- und Hansestadt Greifswald,DE,54.08905,13.40244,52731
Göttingen,DE,51.53443,9.93228,122149
Görlitz,DE,51.15518,14.98853,57751
Göppingen,DE,48.70354,9.65209,58040
Gladbeck,DE,51.57077,6.98593,76940
Gießen,DE,50.58727,8.67554,74411
Gesundbrunnen,DE,52.55035,13.39139,93862
Gera,DE,50.88029,12.08187,104659
Gelsenkirchen,DE,51.50508,7.09654,270028
Garbsen,DE,52.41371,9.5899,63355
Fürth,DE,49.47593,10.98856,112025
Fulda,DE,50.55162,9.67518,63760
Friedrichshain,DE,52.51559,13.45482,117829
Friedrichshafen,DE,47.65689,9.47554,58403
Friedrichsfelde,DE,52.50575,13.50812,55423
Freiburg,DE,47.9959,7.85222,215966
Frankfurt am Main,DE,50.11552,8.68417,650000
Frankfurt (Oder),DE,52.34714,14.55062,57015
Flensburg,DE,54.78805,9.43722,85838
Euskirchen,DE,50.66057,6.78722,54889
Esslingen,DE,48.73961,9.30473,92390
Essen,DE,51.45657,7.01228,593085
Eschweiler,DE,50.81854,6.27184,55778
Erlangen,DE,49.59099,11.00783,102675
Erfurt,DE,50.9787,11.03283,213692
Erftstadt,DE,50.81481,6.79387,51207
Emden,DE,53.36745,7.20778,51526
Düsseldorf,DE,51.22172,6.77616,620523
Düren,DE,50.80434,6.49299,93440
Duisburg,DE,51.43247,6.76516,504358
Dresden,DE,51.05089,13.73832,556227
Dortmund,DE,51.51494,7.466,588462
Dorsten,DE,51.66166,6.96514,79981
Dormagen,DE,51.09683,6.83167,63582
Dinslaken,DE,51.56227,6.7434,70573
Detmold,DE,51.93855,8.87318,73680
Dessau,DE,51.83864,12.24555,67747
Delmenhorst,DE,53.0511,8.63091,75893
Darmstadt,DE,49.87167,8.65027,140385
Cuxhaven,DE,53.86828,8.69902,52677
Cottbus,DE,51.75769,14.32888,84754
Chemnitz,DE,50.8357,12.92922,247220
Charlottenburg,DE,52.51667,13.28333,129359
Celle,DE,52.62264,10.08047,71010
Castrop-Rauxel,DE,51.55657,7.31155,77924
Bremerhaven,DE,53.55357,8.57553,113557
Bremen,DE,53.07582,8.80717,546501
Braunschweig,DE,52.26594,10.52673,244715
Brandenburg an der Havel,DE,52.41667,12.55,59826
Bottrop,DE,51.52392,6.9285,119909
Bonn,DE,50.73438,7.09549,330579
Bogenhausen,DE,48.15221,11.61585,77542
Bochum,DE,51.48165,7.21648,385729
Bocholt,DE,51.83879,6.61531,73943
Billstedt,DE,53.55,10.13333,71077
Bielefeld,DE,52.03333,8.53333,331906
Bergkamen,DE,51.61633,7.64451,52329
Bergisch Gladbach,DE,50.9856,7.13298,106184
Bergheim,DE,50.95572,6.63986,63558
Bayreuth,DE,49.94782,11.57893,75061
Bamberg,DE,49.89873,10.90067,70047
Bad Salzuflen,DE,52.0862,8.74434,54899
Bad Homburg vor der Höhe,DE,50.22683,8.61816,51859
Baden-Baden,DE,48.7606,8.23975,55449
Augsburg,DE,48.37154,10.89851,259196
Aschaffenburg,DE,49.97704,9.15214,68551
Arnsberg,DE,51.38333,8.08333,76612
Aplerbeck,DE,51.48333,7.55,55588
Ahlen,DE,51.76338,7.8887,55280
Aalen,DE,48.83777,10.0933,67085
Aachen,DE,50.77664,6.08342,265208
Mitte,DE,52.52003,13.40489,102338
Bergedorf,DE,53.48462,10.22904,119665
Treptow,DE,52.49376,13.44469,50000
Neu-Hohenschönhausen,DE,52.56681,13.51255,56921
Alt-Hohenschönhausen,DE,52.54608,13.5013,50070
Hamburg-Nord,DE,53.58935,9.984,315514
Rodenkirchen,DE,50.89328,6.99481,110158
Djibouti,DJ,11.58901,43.14503,626512
Ali Sabih,DJ,11.15583,42.7125,50006
Vejle,DK,55.70927,9.5357,60231
Roskilde,DK,55.64152,12.08035,51916
Randers,DK,56.4607,10.03639,62802
Odense,DK,55.39594,10.38831,180863
Kolding,DK,55.4904,9.47216,61638
Klinteby Frihed,DK,55.19705,11.59603,53443
Hvidovre,DK,55.64297,12.47708,53527
Horsens,DK,55.86066,9.85034,61074
Herning,DK,56.13615,8.97662,50565
Frederiksberg,DK,55.67938,12.53463,95029
Esbjerg,DK,55.47028,8.45187,71698
Avedøre,DK,55.62722,12.45644,53443
Århus,DK,56.15674,10.21076,285273
Aalborg,DK,57.048,9.9187,142937
Villa Francisca,DO,18.48278,-69.88914,50185
Santa Cruz de Barahona,DO,18.20861,-71.10068,77160
San Pedro de Macorís,DO,18.4539,-69.30864,217899
San Juan de la Maguana,DO,18.8064,-71.22626,72950
San Francisco de Macorís,DO,19.29377,-70.25285,124763
Puerto Plata,DO,19.79344,-70.6884,146000
Salvaleón de Higüey,DO,18.61501,-68.70798,123787
Punta Cana,DO,18.58182,-68.40431,100023
Moca,DO,19.39289,-70.52347,61834
La Romana,DO,18.42332,-68.96635,208437
Cristo Rey,DO,18.5,-69.93333,57084
La Vega,DO,19.22031,-70.53101,102426
Bonao,DO,18.94154,-70.41111,73269
San Cristóbal,DO,18.41713,-70.10682,154040
Bella Vista,DO,18.45539,-69.9454,175683
Baní,DO,18.27971,-70.33181,66709
Bajos de Haina,DO,18.41538,-70.03317,66784
Azua,DO,18.45319,-70.7349,59139
Santo Domingo Oeste,DO,18.5,-70.0,701269
Santo Domingo Este,DO,18.48511,-69.84757,700000
Touggourt,DZ,33.11083,6.07,143270
Tolga,DZ,34.72224,5.37845,50575
Tlemcen,DZ,34.87833,-1.315,173531
Tizi Ouzou,DZ,36.71182,4.04591,104312
Tissemsilt,DZ,35.60722,1.81081,66084
Tiaret,DZ,35.37103,1.31699,178915
Tébessa,DZ,35.40417,8.12417,194461
Tamanghasset,DZ,22.785,5.52278,81752
Souk Ahras,DZ,36.28639,7.95111,153479
Sougueur,DZ,35.18568,1.49612,71036
Skikda,DZ,36.87617,6.90921,182903
Sig,DZ,35.52832,-0.19369,61373
Sidi Bel Abbes,DZ,35.18994,-0.63085,210146
Sidi Aïssa,DZ,35.88548,3.77236,66856
Sétif,DZ,36.19112,5.41373,252127
Saïda,DZ,34.83033,0.15171,142497
Rouissat,DZ,31.92427,5.35018,80784
Rouiba,DZ,36.73829,3.28079,117558
Relizane,DZ,35.73734,0.55599,123255
Reghaïa,DZ,36.73587,3.34018,54962
Oum el Bouaghi,DZ,35.87541,7.11353,67201
Ouled Djellal,DZ,34.43,5.06139,58481
Oued Rhiou,DZ,35.96124,0.91896,55430
Ouargla,DZ,31.94932,5.32502,169928
Oran,DZ,35.69906,-0.63588,803329
M'Sila,DZ,35.70889,4.53722,132975
Mostaganem,DZ,35.93115,0.08918,162885
Mohammadia,DZ,35.58861,0.06861,62410
Mila,DZ,36.45028,6.26444,63251
Messaad,DZ,34.15429,3.50309,97091
Médéa,DZ,36.26417,2.75393,145441
Mecheria,DZ,33.54453,-0.28117,65043
Mascara,DZ,35.39664,0.14027,108629
Mansoûra,DZ,34.86158,-1.33935,52285
Maghnia,DZ,34.84969,-1.72753,87373
Larbaâ,DZ,36.56471,3.15434,58295
Laghouat,DZ,33.8,2.86514,134372
Ksar el Boukhari,DZ,35.88889,2.74905,59634
Ksar Chellala,DZ,35.21222,2.31889,51451
Kolea,DZ,36.63888,2.76845,61643
Khenchela,DZ,35.43583,7.14333,114472
Khemis Miliana,DZ,36.26104,2.22015,80512
Jijel,DZ,36.821,5.76352,131513
Assi Bou Nif,DZ,35.69222,-0.49944,53700
Hassi Bahbah,DZ,35.07109,3.0299,77000
Hamma Bouziane,DZ,36.41205,6.59603,83603
Guerara,DZ,32.79211,4.49949,58572
Guelma,DZ,36.46214,7.42608,120004
Ghardaïa,DZ,32.49094,3.67347,142913
En Nedjma,DZ,35.64785,-0.5695,51665
El Oued,DZ,33.35608,6.86319,186525
El Khroub,DZ,36.26333,6.69361,90122
El Menia,DZ,30.57556,2.88417,57344
El Eulma,DZ,36.15281,5.69016,145380
El Bayadh,DZ,33.68318,1.01927,85577
Chlef,DZ,36.16525,1.33452,178616
El Achir,DZ,36.06386,4.62744,158333
Ech Chettia,DZ,36.19591,1.25537,60170
Drean,DZ,36.68482,7.75111,55147
Djelfa,DZ,34.67279,3.263,265833
Constantine,DZ,36.365,6.61472,448028
Cheria,DZ,35.27306,7.75194,66160
Chelghoum el Aïd,DZ,36.16286,6.16651,54495
Bou Saâda,DZ,35.20855,4.17402,111787
Bouïra,DZ,36.37489,3.902,68545
Boufarik,DZ,36.57413,2.91214,57162
Boudouaou,DZ,36.72735,3.40995,56398
Bordj el Kiffan,DZ,36.74871,3.19249,123246
Bordj Bou Arreridj,DZ,36.07389,4.76139,158812
Boghni,DZ,36.54222,3.95306,54666
Blida,DZ,36.47004,2.8277,331779
Biskra,DZ,34.85038,5.72805,204661
Birkhadem,DZ,36.71499,3.05002,71722
Bir el Djir,DZ,35.72,-0.545,68032
Bir el Ater,DZ,34.74488,8.06024,70749
Besbes,DZ,36.70222,7.84722,66287
Berrouaghia,DZ,36.13516,2.91085,55775
Beni Mered,DZ,36.52389,2.86131,92749
Béjaïa,DZ,36.75587,5.08433,176139
Béchar,DZ,31.61667,-2.21667,165241
Batna City,DZ,35.55597,6.17414,289504
Barika,DZ,35.38901,5.36584,98141
Baraki,DZ,36.66655,3.09606,105402
Bab Ezzouar,DZ,36.72615,3.18291,275630
Arzew,DZ,35.85048,-0.318,58162
Annaba,DZ,36.9,7.76667,342703
Aïn Touta,DZ,35.37675,5.90001,55736
Aïn Temouchent,DZ,35.29749,-1.14037,70810
Aïn Oussera,DZ,35.45139,2.90583,98107
Aïn Oulmene,DZ,35.92296,5.29604,51207
Aïn M’Lila,DZ,36.03687,6.57219,65371
Aïn Defla,DZ,36.26405,1.9679,55259
Aïn Beïda,DZ,35.79639,7.39278,116064
Aflou,DZ,34.11279,2.10228,93585
Adrar,DZ,27.87429,-0.29388,68276
Ali Mendjeli,DZ,36.2459,6.5671,64120
District of Taher,DZ,36.772,5.8982,60426
Tulcán,EC,0.8124,-77.71709,86498
Santo Domingo de los Colorados,EC,-0.25368,-79.17628,458580
Riobamba,EC,-1.66506,-78.65887,264048
Quevedo,EC,-1.02881,-79.46264,213842
Portoviejo,EC,-1.05764,-80.45145,321800
Milagro,EC,-2.13396,-79.59337,133508
Manta,EC,-0.94937,-80.73137,264281
Machala,EC,-3.25886,-79.95876,289141
Loja,EC,-3.99313,-79.20422,274112
Latacunga,EC,-0.93424,-78.6152,205624
La Libertad,EC,-2.233,-80.91039,75881
Ibarra,EC,0.34881,-78.12462,221149
Esmeraldas,EC,0.9592,-79.65397,218727
Eloy Alfaro,EC,-2.16919,-79.83987,315724
Daule,EC,-1.86032,-79.97683,173684
Cuenca,EC,-2.8953,-78.9963,636996
Babahoyo,EC,-1.80493,-79.52492,76279
Ambato,EC,-1.24908,-78.61675,387309
Tartu,EE,58.38062,26.72509,91407
Tallinn,EE,59.43696,24.75353,394024
Narva,EE,59.37722,28.19028,54409
Zefta,EG,30.7142,31.24425,111700
Ţūkh,EG,30.35487,31.20105,52593
Ţimā,EG,26.90843,31.43469,101130
Tanta,EG,30.78847,31.00192,576648
Ţāmiyah,EG,29.47639,30.96119,73070
Ţalkhā,EG,31.0539,31.37787,112851
Talā,EG,30.6798,30.94364,72536
Ţahţā,EG,26.76866,31.50198,134314
Sumusţā al Waqf,EG,28.92095,30.85367,64965
Sohag,EG,26.55695,31.69478,266944
Sirs al Layyānah,EG,30.4428,30.96975,78168
Sinnūris,EG,29.41345,30.86579,133532
Shirbīn,EG,31.19688,31.5243,76081
Shibīn al Qanāţir,EG,30.31269,31.32018,73711
Shibīn al Kawm,EG,30.55258,31.00904,267945
Samannūd,EG,30.9616,31.24069,87921
Samālūţ,EG,28.31214,30.71007,142009
Rosetta,EG,31.39951,30.41718,125778
Quwaysinā,EG,30.56482,31.15777,65690
Qūş,EG,25.91544,32.76287,84386
Qina,EG,26.16418,32.72671,252883
Qalyub,EG,30.17922,31.2056,156363
Nag Hammâdi,EG,26.04949,32.24142,59601
Nabarūh,EG,31.09755,31.30312,59202
Mīt Ghamr,EG,30.71524,31.2592,153754
Minyat an Naşr,EG,31.12624,31.64313,82429
Minyā al Qamḩ,EG,30.51552,31.34629,99284
Munūf,EG,30.46597,30.93199,125707
Maţāy,EG,28.41866,30.77861,82328
Mashtūl as Sūq,EG,30.36056,31.3776,75837
Marsá Maţrūḩ,EG,31.3529,27.23725,176498
Manfalūţ,EG,27.3126,30.96987,117925
Mallawī,EG,27.73264,30.84129,212628
Maghāghah,EG,28.64776,30.841,118223
6th of October City,EG,29.81667,31.05,368650
Madīnat as Sādāt,EG,30.36742,30.50871,71501
Madīnat an Naşr,EG,30.06667,31.3,668413
Al ‘Āshir min Ramaḑān,EG,30.29636,31.74633,246148
Kirdāsah,EG,30.03103,31.11109,137588
Kom Ombo,EG,24.47669,32.94626,116293
Kawm Ḩamādah,EG,30.76128,30.69972,55652
Kafr az Zayyāt,EG,30.8248,30.81805,83348
Kafr ash Shaykh,EG,31.11174,30.93991,194569
Kafr ad Dawwār,EG,31.13379,30.12969,128539
Juhaynah,EG,26.67418,31.49686,76555
Girga,EG,26.33721,31.89295,151256
Ītāy al Bārūd,EG,30.88697,30.66724,77606
Iţsā,EG,29.2376,30.78944,74357
Esna,EG,25.29336,32.55402,96818
Ihnāsīyah,EG,29.09285,31.02043,64058
Idkū,EG,31.3073,30.2981,177152
Edfu,EG,24.97916,32.87722,79510
Ibshawāy,EG,29.35896,30.68061,86186
Ḩalwān,EG,29.84144,31.30084,230000
Hihyā,EG,30.6713,31.58801,74823
Ḩawsh ‘Īsá,EG,30.9128,30.29019,82999
Ḩadā’iq al Qubbah,EG,30.08843,31.28351,339612
Fuwwah,EG,31.20365,30.54908,93392
Farshūţ,EG,26.05501,32.16274,71013
Fāqūs,EG,30.72816,31.79697,116945
Damietta,EG,31.41648,31.81332,305920
Diyarb Najm,EG,30.75438,31.44016,80954
Disūq,EG,31.13259,30.64784,149291
Dishnā,EG,26.12242,32.46749,64744
Dikirnis,EG,31.08898,31.59478,101082
Dayrūţ,EG,27.55642,30.81057,102570
Dayr Mawās,EG,27.64148,30.85012,60835
Darāw,EG,24.40796,32.92324,61790
Damanhur,EG,31.03408,30.46823,318207
Būsh,EG,29.14816,31.12733,136441
Port Said,EG,31.26531,32.3019,780515
Safaga,EG,26.74906,33.93891,53639
Biyalā,EG,31.17419,31.2218,89068
Birkat as Sab‘,EG,30.62914,31.08235,50924
Bilqās,EG,31.21452,31.35798,137080
Bilbeis,EG,30.42039,31.56223,185237
Bibā,EG,28.92406,30.98544,94677
Basyūn,EG,30.93976,30.81338,75084
Banī Suwayf,EG,29.07441,31.09785,273151
Banī Mazār,EG,28.49456,30.80526,115759
Banhā,EG,30.45977,31.1842,182254
Balţīm,EG,31.55582,31.08918,51280
Zagazig,EG,30.58768,31.502,430445
Awsīm,EG,30.12303,31.13571,94174
Assiut,EG,27.18096,31.18368,528669
Aswān,EG,24.09082,32.89942,379774
Suez,EG,29.97371,32.52627,699541
As Sinbillāwayn,EG,30.88251,31.46275,124020
As Sāḩil,EG,27.06309,31.34425,54094
Aş Şaff,EG,29.56472,31.28111,61531
Ash Shuhadā’,EG,30.59683,30.89931,76071
Ashmūn,EG,30.29735,30.97641,124483
Armant,EG,25.61988,32.54305,78695
Al Wāsiţah,EG,29.33778,31.20556,57870
Luxor,EG,25.69893,32.6421,422407
Al Qūşīyah,EG,27.44023,30.81712,99598
Al Qurayn,EG,30.61618,31.73514,94632
Al Qanāyāt,EG,30.61927,31.46165,70687
Al Qanāţir al Khayrīyah,EG,30.19327,31.13703,83568
Minya,EG,28.09193,30.75813,283605
Al Maţarīyah,EG,31.18287,32.03108,162045
Al Marāghah,EG,26.69981,31.60464,53643
Al Manzalah,EG,31.15823,31.936,127394
Al Mansurah,EG,31.03637,31.38069,621953
Al Minshāh,EG,26.4775,31.80394,91149
Al Maḩallah al Kubrá,EG,30.97063,31.1669,592573
Al Khuşūş,EG,30.15293,31.31501,488904
Al Khārjah,EG,25.45101,30.54653,83108
Al Khānkah,EG,30.21035,31.36812,81646
Al Jammālīyah,EG,31.18065,31.86497,99641
Ismailia,EG,30.60427,32.27225,429465
Al Ibrāhīmīyah,EG,30.71877,31.56299,53791
‘Izbat ‘Alī as Sayyid,EG,31.15671,30.14775,53079
Al Ḩusaynīyah,EG,30.86163,31.91809,50651
Al Ḩawāmidīyah,EG,29.9,31.25,155055
Al Ḩāmūl,EG,31.31146,31.14766,58430
Hurghada,EG,27.25738,33.81291,207132
Al Ghanāyim,EG,26.87524,31.32963,70884
Al Fayyum,EG,29.30995,30.8418,519047
Al Fashn,EG,28.82306,30.89903,112999
Al Burj,EG,31.58229,30.98095,60320
Al Balyanā,EG,26.23648,32.00387,68413
Al Bājūr,EG,30.43046,31.03679,62961
Al Badrashayn,EG,29.85,31.26667,90833
Al Badārī,EG,26.99306,31.41605,56033
Arīsh,EG,31.13159,33.79844,199243
Akhmīm,EG,26.5622,31.74566,151430
Ad Dilinjāt,EG,30.82796,30.53552,68901
Abū Tīj,EG,27.04514,31.31845,105418
Abū Qurqāş,EG,27.93043,30.83826,90266
Abū Kabīr,EG,30.72508,31.67148,154466
Abū Ḩummuş,EG,31.09311,30.31418,61388
Abū an Numrus,EG,29.95,31.2,86601
Abū al Maţāmīr,EG,30.91018,30.17438,66946
Abnūb,EG,27.26881,31.15232,111785
Dumyāţ al Jadīdah,EG,31.43482,31.67506,54508
Aş Şāliḩīyah al Jadīdah,EG,30.63146,31.93927,59320
New Cairo,EG,30.03,31.47,313139
El Shorouk,EG,30.13806,31.61556,91899
Al Qāhirah al Jadīdah,EG,30.04214,31.44446,313139
Al-'Ubūr,EG,30.22886,31.48149,138987
Al-Khārijah,EG,25.25,30.55,83108
Ash-Shaykh Zāyid,EG,30.02,31.0,95854
Laayoune,EH,27.1418,-13.18797,196331
Dakhla,EH,23.68477,-15.95798,75000
Keren,ER,15.77792,38.45107,74800
Asmara,ER,15.33805,38.93184,563930
Vila-real,ES,39.9383,-0.10087,50577
Vélez-Málaga,ES,36.78107,-4.10266,74190
Valencia,ES,39.47391,-0.37966,825948
Utrera,ES,37.18516,-5.78093,52617
Torrevieja,ES,37.97872,-0.68222,82599
Torrent,ES,39.43705,-0.46546,78543
Torremolinos,ES,36.62035,-4.49976,65448
Toledo,ES,39.8581,-4.02263,84282
Telde,ES,27.99243,-15.41915,123265
Talavera de la Reina,ES,39.96348,-4.83076,88856
Sevilla,ES,37.38283,-5.97317,687488
San Vicent del Raspeig,ES,38.3964,-0.5255,56715
Santa Lucía,ES,27.91174,-15.54071,71863
Santa Cruz de Tenerife,ES,28.46824,-16.25462,211436
Sanlúcar de Barrameda,ES,36.77808,-6.3515,68037
San Fernando,ES,36.4759,-6.19817,95174
La Laguna,ES,28.4853,-16.32014,150661
San Bartolomé de Tirajana,ES,27.92481,-15.57329,53588
Sagunto,ES,39.68333,-0.26667,66070
Roquetas de Mar,ES,36.76419,-2.61475,94925
Puertollano,ES,38.68712,-4.10734,51842
Paterna,ES,39.50263,-0.44079,64023
Palma,ES,39.56939,2.65024,409661
Orihuela,ES,38.08483,-0.94401,101321
Murcia,ES,37.98704,-1.13004,460349
Motril,ES,36.75066,-3.5179,60592
Molina de Segura,ES,38.05456,-1.20763,64065
Mijas,ES,36.59575,-4.63728,80630
Mérida,ES,38.91611,-6.34366,59352
Melilla,ES,35.29369,-2.93833,85985
Marbella,ES,36.51543,-4.88583,156295
Málaga,ES,36.72016,-4.42034,591637
Lorca,ES,37.67119,-1.7017,93079
Linares,ES,38.09519,-3.63602,57414
Las Palmas de Gran Canaria,ES,28.09973,-15.41343,378517
La Línea de la Concepción,ES,36.16809,-5.34777,64595
Jerez de la Frontera,ES,36.68645,-6.13606,212879
Jaén,ES,37.76922,-3.79028,113457
Huelva,ES,37.26638,-6.94004,144258
Granada,ES,37.18817,-3.60667,233532
Gandia,ES,38.96667,-0.18333,73829
Fuengirola,ES,36.53998,-4.62473,71482
Estepona,ES,36.42764,-5.14589,67012
El Puerto de Santa María,ES,36.59389,-6.23298,88364
El Ejido,ES,36.77629,-2.81456,84710
Elda,ES,38.47783,-0.79157,55168
Elche,ES,38.26218,-0.70107,234765
Dos Hermanas,ES,37.28287,-5.92088,122943
Córdoba,ES,37.89155,-4.77275,325708
Ciudad Real,ES,38.98626,-3.92907,74743
Chiclana de la Frontera,ES,36.41976,-6.14367,83831
Castelló de la Plana,ES,39.98567,-0.04935,171857
Cartagena,ES,37.60197,-0.98397,213943
Campiña,ES,38.21896,-2.98069,67904
Calvià,ES,39.5657,2.50621,51774
Cadiz,ES,36.52672,-6.2891,116979
Cáceres,ES,39.47649,-6.37224,96068
Benidorm,ES,38.53816,-0.13098,70450
Benalmádena,ES,36.5961,-4.57267,58854
Badajoz,ES,38.87789,-6.97061,150530
Arrecife,ES,28.96302,-13.54769,61351
Arona,ES,28.09962,-16.68102,78614
Almería,ES,36.83814,-2.45974,196851
Alicante,ES,38.34517,-0.48149,348901
Algeciras,ES,36.13326,-5.45051,121414
Alcoy,ES,38.70545,-0.47432,61552
Alcalá de Guadaira,ES,37.33791,-5.83951,70155
Albacete,ES,38.99424,-1.85643,173050
Grao de Murviedro,ES,39.64167,-0.23889,62368
Zaragoza,ES,41.65606,-0.87734,686986
Zamora,ES,41.50633,-5.74456,61827
Gasteiz / Vitoria,ES,42.84998,-2.67268,249176
Villaverde,ES,40.35,-3.7,126802
Vilanova i la Geltrú,ES,41.22392,1.72511,65890
Viladecans,ES,41.31405,2.01427,66168
Vigo,ES,42.23282,-8.72264,293642
Vicálvaro,ES,40.4,-3.6,66439
Vallecas,ES,40.38333,-3.61667,53208
Valladolid,ES,41.65518,-4.72372,300618
Valdemoro,ES,40.19081,-3.67887,74745
Rivas-Vaciamadrid,ES,40.32605,-3.51089,68405
Torrelavega,ES,43.34943,-4.04785,55297
Torrejón de Ardoz,ES,40.45535,-3.46973,118162
Tetuán de las Victorias,ES,40.45975,-3.6975,155000
Terrassa,ES,41.56667,2.01667,218535
Tarragona,ES,41.11905,1.24544,141542
Segovia,ES,40.94808,-4.11839,51683
Cerdanyola del Vallès,ES,41.49109,2.14079,58747
Barakaldo,ES,43.29639,-2.98813,100435
Santiago de Compostela,ES,42.88052,-8.54569,97849
Santander,ES,43.46472,-3.80444,174101
Santa Coloma de Gramenet,ES,41.45152,2.2081,118821
San Sebastián de los Reyes,ES,40.55555,-3.62733,75912
Donostia / San Sebastián,ES,43.31283,-1.97499,185357
Sant Cugat del Vallès,ES,41.47063,2.08611,79253
Sant Boi de Llobregat,ES,41.34357,2.03659,82428
Sant Andreu,ES,41.43541,2.18982,142598
Salamanca,ES,40.96882,-5.66388,144825
Sabadell,ES,41.54329,2.10942,211734
